3	23	3489
4	80	7442
6	30	348
4	27	5181
8	73	187
6	18	9565
8	15	3373
0	70	3004
0	22	8029
7	51	6731
3	94	5342
3	2	1054
3	45	8937
0	23	7070
2	55	7246
2	10	1541
1	5	826
0	20	6409
9	46	5797
2	82	3598
1	16	2781
7	92	2419
2	40	2710
9	25	7157
1	51	899
5	48	1072
7	73	5337
9	20	22
0	33	3161
6	95	2844
7	79	8317
9	20	9447
6	88	4085
6	89	3583
9	40	6877
2	9	2459
9	21	4502
0	19	5983
4	30	828
6	83	1371
2	70	884
7	41	305
9	50	9892
6	56	7440
2	27	7643
2	45	3661
7	80	63
4	5	6841
1	11	5867
8	0	6980
3	90	9025
4	25	2454
3	5	9609
6	27	808
9	33	2918
3	61	4738
8	91	1755
8	81	5089
0	16	8824
9	51	8155
7	24	8590
6	57	9145
8	14	4343
6	52	230
5	94	3449
6	67	3425
0	34	8820
7	92	2140
9	12	7947
6	69	1364
6	55	7676
3	90	4969
2	22	7007
9	97	6926
7	93	9745
5	95	6887
5	26	5153
2	42	2199
9	2	7513
5	50	2969
1	6	7943
9	87	7670
3	59	9167
5	65	882
2	78	9677
9	36	178
7	1	7743
3	78	4686
1	1	1898
3	5	3276
8	9	4524
8	10	6161
9	17	1765
7	68	1376
8	28	1512
6	27	7319
8	31	8519
3	28	3797
4	66	3802
4	28	8985
7	36	1512
8	85	2529
1	13	4200
6	57	3413
6	75	8536
5	25	4296
9	90	3016
8	29	1578
5	51	1372
2	30	7928
0	67	1974
6	37	6962
6	99	3457
1	72	3147
3	55	4519
9	20	6609
2	54	5899
5	66	8470
3	23	4594
6	66	9831
0	80	1945
9	95	1894
1	87	7407
9	75	2982
7	0	4686
5	49	1478
5	30	313
8	40	2413
3	0	2774
5	30	6733
2	46	1026
3	24	1863
2	25	8674
6	90	6347
5	46	1567
5	35	2583
6	38	6814
1	80	9283
1	41	9408
9	0	5445
3	0	2719
5	21	7258
2	25	1630
7	58	5894
0	98	401
2	54	4741
1	67	2688
2	96	7912
6	44	8499
6	59	5965
0	29	7619
2	53	9791
6	74	5532
8	58	2110
6	16	5694
8	58	6532
7	40	2171
5	76	4424
8	41	4656
4	12	8500
9	15	2873
1	89	2419
3	5	9254
4	82	9645
7	26	746
3	18	3280
9	95	7383
0	50	4454
3	64	8970
8	85	2833
4	54	4875
4	61	7169
9	63	329
0	7	9578
4	35	3226
2	58	8604
2	99	3757
7	59	7101
7	17	3014
4	72	2003
1	8	1103
6	31	9305
9	71	6093
9	22	7560
9	8	2560
3	56	4340
0	67	4378
3	54	660
8	79	7936
0	57	7391
5	73	219
3	27	4728
4	58	3780
3	27	8491
9	21	530
2	50	8714
2	70	65
7	5	4368
2	54	3501
8	65	5303
1	70	4654
2	62	9624
4	24	518
2	56	2088
1	58	7735
5	68	6612
2	56	2822
8	84	671
8	64	9074
9	16	903
8	87	7265
7	64	7176
9	85	4238
7	42	6309
0	82	6202
2	80	1171
4	52	8945
5	35	2968
4	67	436
3	85	5114
8	90	7655
3	89	3385
5	16	9790
5	33	1588
0	18	2987
3	89	9910
0	53	8973
3	59	8703
6	55	4066
9	95	3643
6	16	3364
7	41	8432
5	40	178
3	12	8518
6	49	6700
5	24	2836
8	52	1247
0	13	2519
9	95	6866
5	84	2791
6	14	6614
9	36	6064
4	19	9709
9	30	5449
8	77	3997
8	87	8884
1	22	1819
7	15	3394
0	3	7937
3	64	9036
9	25	6870
3	5	3386
5	96	7580
5	76	681
6	0	4974
3	53	8280
9	33	4917
4	52	6005
0	78	8493
2	36	8393
7	78	9539
4	29	3738
5	65	2746
6	68	6136
5	59	7883
7	8	970
6	83	4374
0	76	1137
6	54	8609
1	5	7058
7	47	7829
1	59	5973
2	50	9223
9	58	882
5	97	8269
6	66	8558
4	92	5458
8	55	9143
3	43	1193
4	86	9466
2	7	9140
3	78	9805
9	63	637
3	27	2132
0	7	1968
4	81	5965
6	81	9254
3	46	85
7	71	7595
9	53	7052
8	50	5574
6	10	8424
3	13	2115
4	59	9564
4	21	3556
1	21	7702
9	96	5605
6	93	8500
0	20	5292
3	49	4648
1	50	9219
7	11	5122
2	68	7616
4	30	6919
8	9	156
9	92	8032
2	15	5332
9	98	6647
8	2	7654
9	26	8331
7	61	9970
7	33	7597
9	6	2308
2	88	7875
2	68	3536
0	66	1779
5	83	667
8	84	9010
3	97	3533
0	7	8712
5	28	5561
4	97	5394
3	61	1628
1	50	5105
0	59	7435
4	90	3012
9	73	2751
5	70	9869
6	44	9769
0	30	4448
5	42	3222
3	37	9969
4	79	9865
7	72	5416
1	61	9938
4	77	226
6	98	7192
9	82	2605
4	23	8321
7	65	5390
3	16	2933
8	9	2467
1	17	2774
9	25	2422
9	31	329
1	30	346
6	9	4932
8	44	2790
1	50	6432
0	99	1118
7	72	7761
6	15	1797
9	85	3458
9	91	7792
0	74	4859
8	85	9219
6	0	7939
1	34	7392
5	28	1889
8	55	1585
5	1	3965
9	80	605
6	51	1546
7	37	7998
4	99	718
4	65	3406
0	24	9398
6	17	6891
3	89	6161
5	98	4202
8	55	7306
3	99	6463
8	57	9624
5	12	449
6	31	6960
0	54	2078
9	90	6250
7	49	9881
6	41	7799
3	98	443
0	64	7635
4	71	5437
8	86	2025
0	25	1280
1	72	5669
0	75	3354
5	3	5542
8	71	7302
0	30	2578
7	14	9667
0	76	9492
0	61	5701
8	26	5782
8	35	4656
0	88	5468
1	36	8428
3	36	9577
1	34	8007
2	18	7922
4	31	530
7	22	1988
0	15	3941
5	19	442
3	80	2899
6	99	469
9	3	9323
4	78	7041
8	96	3126
8	42	6480
3	34	9540
1	29	6852
8	43	9313
4	79	6569
0	96	238
5	8	9650
0	84	9639
4	73	2178
8	78	6531
3	14	7657
5	26	2414
6	36	6977
7	54	2583
6	47	3050
2	31	1574
7	8	8683
8	94	7772
2	45	7020
4	25	185
5	43	4996
2	23	5264
9	65	9457
0	99	8283
0	87	7180
8	8	2773
3	51	8725
8	73	6401
2	1	1654
9	87	5124
0	97	876
9	42	6815
1	30	4546
3	58	8212
1	83	8304
4	28	3906
9	22	4560
6	70	369
7	97	5416
8	69	1537
2	13	9929
9	46	8529
2	2	7937
6	53	2073
6	55	7069
2	96	3981
9	49	8349
4	60	6765
0	81	5491
6	25	8977
9	86	4412
7	93	377
7	92	1053
1	41	1133
6	34	5242
9	68	319
9	20	9668
6	2	6219
4	12	940
3	53	9387
9	14	3587
4	9	6259
3	1	604
9	43	710
7	7	7021
7	64	2080
1	40	7659
2	7	372
1	65	3729
5	27	6142
0	53	8901
9	28	2786
3	64	8940
9	38	8264
8	41	2527
9	87	6191
5	62	3384
1	92	5747
6	79	9990
1	13	3836
6	47	3358
7	77	9130
0	20	1616
9	35	1114
0	49	3801
5	1	3542
5	80	7581
5	91	6916
0	13	7493
5	61	7913
7	5	7963
9	10	374
4	32	8716
2	73	4232
6	31	5832
6	79	2414
9	10	6116
2	89	2365
8	21	9247
9	34	1686
0	44	5617
2	36	9393
1	19	962
9	18	1063
8	50	1856
3	28	4295
2	44	199
7	74	2643
2	64	6477
5	42	5461
9	8	6772
2	24	495
6	99	2344
4	81	9549
1	21	3323
6	69	4368
9	11	6546
8	4	4395
2	54	5046
6	8	4604
9	57	9515
1	22	3388
9	7	2875
2	17	5287
2	19	9926
2	92	7593
9	22	9121
1	97	6686
3	19	912
9	13	2705
9	99	1944
9	81	2703
4	86	7406
5	74	4847
0	17	8027
5	90	8193
7	53	7642
5	91	333
8	93	9203
6	60	6427
3	22	9297
5	33	5273
4	81	8068
7	22	2288
4	19	1158
8	98	5693
5	71	4351
8	11	927
5	24	5578
6	23	6066
2	87	2297
4	66	485
6	53	1327
9	86	1707
8	6	2296
4	78	4790
9	92	6418
5	67	6036
0	38	1277
2	72	9990
5	29	8247
5	30	5192
4	47	3780
4	97	4447
2	63	3928
1	50	1192
2	26	4013
3	96	8912
6	8	2449
1	41	5017
1	1	892
7	50	2564
6	30	6599
1	19	9020
7	21	1045
7	10	3822
3	1	6701
3	38	82
9	91	8888
5	22	5790
4	12	3178
5	95	8770
4	15	4891
1	45	6321
9	21	2887
5	71	2195
0	41	954
2	71	8293
8	53	3436
6	52	6710
7	76	2430
8	15	1754
9	28	2102
8	42	7261
3	9	1099
4	18	5262
3	66	3964
0	63	7540
5	22	4880
8	43	2788
4	63	6417
9	55	262
0	63	7222
9	4	346
4	75	9451
7	78	4368
1	13	866
5	58	8885
0	79	9959
7	93	8503
6	98	6968
5	42	121
8	32	1541
0	69	3595
6	31	7936
6	19	8035
6	51	3329
4	19	1741
9	80	5776
9	69	290
4	86	3548
8	84	6183
8	37	1574
5	2	7494
6	82	2706
1	31	9978
6	50	4319
9	35	9837
3	61	8224
7	7	4069
7	82	7691
5	57	7351
2	27	5965
5	11	8833
8	26	6723
8	74	3757
8	26	8621
7	71	1222
7	99	7761
1	41	6029
2	25	9557
5	30	924
2	2	2329
8	47	6234
1	23	9082
1	97	9163
1	98	8157
9	72	9969
4	57	7112
8	45	6933
5	11	7260
4	17	1088
6	62	2074
6	9	7320
2	98	3149
5	22	1787
9	80	1201
0	39	9567
7	5	449
5	13	5736
9	83	6365
1	58	7797
8	56	4721
4	97	4064
4	44	1844
1	19	6064
5	9	2421
4	32	3206
9	12	1876
5	2	4963
8	42	5656
3	2	3555
7	13	4717
4	68	8531
9	33	5719
0	70	1832
6	17	2322
7	88	8374
4	28	5848
5	73	8820
3	55	400
9	53	5868
2	30	7265
4	62	1004
4	37	8376
4	64	4246
9	15	5388
7	10	6437
6	11	2327
3	94	8596
1	14	259
7	66	8684
7	80	2358
4	89	1474
9	72	5961
6	57	2909
5	71	3985
6	17	1990
2	45	1315
5	7	3064
5	41	8951
8	3	3187
0	89	148
9	50	7272
3	98	2474
7	86	6834
5	62	4315
9	12	2149
3	8	3603
3	61	5935
7	54	1669
3	2	3155
2	56	7717
2	8	4278
9	27	8705
2	71	297
1	70	6087
6	93	302
1	4	7393
7	86	7615
5	32	4220
4	55	6327
8	5	956
5	91	7108
5	24	6684
7	58	3469
2	6	2989
3	33	1943
4	83	4567
7	64	6894
3	45	3740
0	51	214
4	68	1251
9	45	2373
8	61	3785
8	20	5874
9	37	4811
2	20	2075
8	31	6688
9	82	8183
1	88	801
6	74	9301
2	15	7559
8	18	6930
1	7	986
3	60	198
2	9	8505
8	67	9223
5	67	2361
8	94	9837
7	93	7076
9	79	7423
4	6	2156
8	89	8565
4	64	648
9	34	4153
3	4	5863
2	27	5462
2	86	2347
4	96	8624
6	97	1733
4	83	4533
3	87	3545
3	87	243
5	51	1227
8	84	5206
1	1	1989
7	28	921
6	28	8494
5	70	9959
7	57	3515
5	62	6743
6	33	2165
7	66	6014
6	3	6487
1	25	9294
0	35	4660
1	64	8296
0	20	1422
4	7	2466
2	83	1057
3	48	8977
8	99	1898
8	72	4855
3	99	6177
6	88	3664
7	89	9249
7	91	7110
2	81	4138
8	55	1672
8	33	5117
2	24	549
5	10	5904
2	27	5386
7	30	6427
8	3	9929
5	12	1208
9	31	7387
1	36	5389
1	72	1072
6	67	9776
0	85	5253
1	42	412
1	68	2509
5	61	8618
3	97	6575
0	25	1402
0	32	4182
8	72	3697
5	41	2445
2	27	2363
5	49	9462
0	16	5703
5	59	6459
5	59	9846
5	13	9507
7	0	3671
8	43	9172
4	45	4859
7	78	8550
1	56	8244
8	85	1807
9	65	5074
7	75	3070
8	1	4179
5	56	9030
6	23	4259
5	4	9270
1	14	8460
5	1	2996
9	20	9463
4	14	6485
9	15	9901
6	88	6105
2	96	8168
8	14	1778
7	13	7246
1	41	3251
5	98	660
5	89	5628
2	22	8097
7	2	4617
2	14	217
1	81	9346
8	92	7450
2	21	5240
6	24	9808
7	68	4594
8	55	9316
9	2	9523
6	20	357
9	69	6429
0	56	1286
5	16	7611
0	44	1801
3	80	2824
2	78	1980
1	53	4172
5	50	1484
8	42	5705
8	27	8206
7	24	3782
8	29	9635
1	18	216
1	51	7292
4	98	7710
3	26	3464
3	57	5971
5	37	7594
1	90	6424
2	6	4522
9	33	72
8	9	7759
3	23	52
6	79	897
3	30	7704
6	6	4461
5	71	1434
2	61	6446
5	82	9144
5	20	4957
8	94	7664
5	15	8849
2	74	8130
2	60	1350
1	1	7533
7	2	7652
7	68	5595
6	77	4940
3	10	8893
4	31	5364
2	14	9157
0	61	1380
3	7	1496
9	24	7506
6	2	7296
8	31	9573
2	49	5457
0	70	160
3	59	4385
6	86	8058
1	1	9602
8	23	3031
5	97	40
0	35	5337
4	52	6193
0	27	4187
6	20	6898
7	62	2305
5	84	7073
9	44	1694
5	99	1229
6	0	1700
8	44	5899
7	74	7400
5	14	7437
7	8	1022
0	45	5388
4	59	4934
4	95	8389
1	82	8188
2	30	7281
9	91	1009
1	8	1864
1	85	308
0	79	698
7	36	76
8	53	598
3	91	344
7	13	248
3	12	6803
7	71	621
8	23	8702
8	59	2824
1	7	1228
6	86	9656
2	80	9678
8	26	41
0	85	8527
2	70	2643
2	80	9541
5	30	2623
5	17	3921
5	22	5377
7	83	7271
4	32	9352
0	6	9816
6	59	376
5	84	5205
2	78	2146
1	17	6704
9	89	1295
8	38	7760
8	22	1037
7	5	7189
1	13	4218
3	56	2849
9	0	6669
7	26	3202
9	29	6986
1	10	7717
6	40	5065
9	52	5225
9	53	7249
4	21	3915
8	65	209
1	34	5468
8	89	3234
1	3	9305
2	96	4797
8	78	3200
2	59	2633
7	9	3883
6	73	5361
5	6	4061
4	51	3664
9	28	9885
4	56	3321
1	25	9317
5	4	4103
6	65	7959
4	86	1387
1	23	5900
8	14	7499
8	90	633
2	92	2240
6	37	6287
6	44	834
1	67	5469
1	49	4450
1	12	4887
9	73	2514
2	41	6208
6	99	2336
0	89	4534
8	66	2523
7	76	7322
7	85	1682
7	61	8028
6	0	8390
6	32	9474
3	18	4592
7	17	1422
1	73	7294
1	62	5176
3	91	2849
4	47	6229
5	73	509
1	94	5268
2	91	852
4	86	12
8	6	5817
5	4	5838
2	5	1926
9	13	6883
0	60	5688
3	91	4867
2	15	9036
6	97	5461
8	97	6492
2	50	5158
6	24	1665
9	11	7271
2	79	279
0	49	1021
8	35	8134
1	99	4854
0	25	8955
1	98	260
5	94	4739
2	97	7064
5	46	8691
7	52	9018
5	35	8131
5	27	2860
2	5	9904
9	94	4279
9	2	4219
2	81	6946
0	15	4811
0	56	6014
4	38	3961
1	81	9427
8	1	2366
9	30	4646
9	13	2767
6	74	5164
4	90	3520
5	0	7120
5	70	8714
1	29	6857
8	91	7983
2	90	2938
3	99	821
1	29	6910
5	40	6804
2	72	1764
2	15	9881
4	50	4437
4	63	5285
5	37	2194
5	75	6780
8	87	2422
6	70	2275
4	58	3206
9	96	5884
4	70	1264
5	3	5461
6	83	7307
5	50	5548
0	92	730
1	63	3676
5	3	6456
5	59	6757
3	14	3641
6	6	2567
8	88	198
4	23	2914
7	27	7784
9	90	1155
0	6	8582
0	62	469
1	0	6007
9	61	8943
1	22	163
5	36	4871
1	84	2335
4	92	7109
1	37	8323
0	62	5955
7	31	3439
5	62	6652
2	66	2549
3	54	1502
1	71	7686
3	71	6245
0	16	4404
0	68	3508
3	14	2188
2	45	2624
9	62	5553
4	14	2122
9	54	5627
3	20	7616
6	1	122
3	92	5944
7	11	3867
9	80	407
8	93	7072
0	61	7820
2	97	3609
9	36	2877
2	25	1896
1	17	5223
0	46	3730
6	59	1255
7	3	5272
7	94	4786
9	91	5071
4	4	653
7	60	4460
8	59	222
0	82	5984
7	33	1278
6	81	339
5	87	5235
3	50	5750
4	52	7957
6	69	854
5	3	9247
8	41	2906
5	74	4996
8	16	154
8	28	6607
2	26	2306
2	0	6140
9	65	5024
7	43	9570
2	2	613
2	97	2049
2	76	5149
5	42	6999
0	3	1427
7	50	5791
1	60	1883
0	23	5324
6	23	4501
5	18	2727
4	71	224
6	76	5200
0	51	241
5	97	7333
3	4	3336
6	54	161
5	33	4424
5	91	4406
2	3	1606
4	40	7116
3	97	1451
0	13	11
5	66	605
4	10	9105
8	22	7389
7	96	5670
4	96	9243
2	84	9837
4	40	6467
1	9	5886
4	58	8874
1	24	8025
4	83	7278
7	43	9856
4	81	8342
7	52	3275
1	52	9269
0	70	3712
0	99	8811
0	64	1486
7	36	2474
9	41	4457
4	82	8121
2	6	3962
5	15	6656
9	74	812
9	40	4324
4	24	1098
8	63	790
0	54	6475
1	69	5939
4	39	8984
9	55	6215
9	30	3487
1	72	8925
6	31	9288
5	47	8310
6	30	9774
6	52	1047
0	54	2606
9	52	8695
3	2	6321
0	95	8005
1	93	9072
2	31	8048
1	43	6613
6	2	3099
6	41	5657
4	95	3163
3	59	2715
1	13	7752
4	70	567
4	33	7855
1	68	9809
2	9	2122
7	2	9849
7	91	5050
3	98	549
7	23	4255
6	70	9215
1	79	8323
0	19	6619
7	52	8929
0	97	864
7	39	5801
5	28	4820
9	69	7868
3	55	7572
4	39	6183
2	33	8688
7	92	2215
4	4	8355
3	56	7307
7	38	5394
8	65	1951
0	32	870
7	98	65
3	56	1025
5	88	8820
9	95	6437
3	42	7996
7	14	2772
0	77	109
5	37	1591
4	42	2320
8	87	979
9	74	8925
8	29	7748
5	59	7112
1	54	3700
5	33	2647
2	43	9763
0	24	9871
1	55	495
6	47	9453
9	28	4370
6	64	4630
6	32	8192
4	58	2097
7	8	6674
7	21	87
9	54	6471
4	33	1062
5	99	6094
4	13	892
5	7	4762
3	56	4530
7	51	7435
9	6	1906
4	23	7691
4	2	2249
7	57	7567
8	1	4203
6	2	9305
8	67	7910
5	5	3742
0	60	3438
3	82	7658
4	32	8397
8	31	2902
8	20	9493
8	44	5521
5	41	8217
7	84	7554
3	97	1631
4	62	1047
9	41	511
6	66	2160
7	17	3392
4	96	944
1	66	3112
7	83	7764
8	98	2191
3	67	4474
6	63	5042
4	57	9454
6	37	4955
2	13	1435
4	32	8102
3	23	2000
8	31	4513
0	32	914
3	30	9208
9	96	7381
8	25	2990
0	27	8720
3	43	4770
7	16	432
6	45	3852
7	19	8738
9	98	2370
8	21	7521
8	39	7239
3	84	5329
4	53	1908
0	77	2000
8	0	3540
0	27	6956
9	10	4481
0	86	9210
8	32	2032
2	14	9491
6	7	2035
6	95	8815
9	37	3877
2	46	1467
9	41	4907
6	85	835
9	85	1486
9	45	7671
0	47	190
1	52	535
2	12	6501
2	37	3377
4	45	6344
8	58	1150
0	77	5017
4	8	7545
2	83	8438
5	61	7912
3	84	7886
6	12	8906
0	26	2503
4	69	298
8	20	9540
9	97	4042
3	87	7906
7	79	8104
6	11	7871
3	84	9253
5	18	2729
3	0	6175
3	25	1829
1	9	3813
7	86	9073
8	29	5239
1	26	4176
0	54	417
2	22	3187
6	49	9114
0	2	6975
5	72	5483
3	31	6688
0	17	1997
1	8	689
7	85	6006
7	62	3844
2	14	9541
4	72	1376
5	84	6565
9	80	2375
4	74	1470
1	66	1657
2	81	6123
4	76	1787
9	58	4331
4	11	8326
2	21	1829
6	5	3428
5	22	2140
0	95	6077
1	1	8863
9	81	2077
9	2	2762
0	87	849
7	68	1706
2	4	4096
7	69	7456
6	50	9451
1	6	9558
2	34	8639
0	43	3814
7	14	9883
2	17	6335
8	37	1995
5	84	97
5	1	1575
4	56	1002
9	66	5190
4	18	568
1	88	3113
5	57	481
1	6	4235
3	97	6526
5	88	223
3	91	4738
5	92	6959
1	2	6899
9	63	3914
1	67	2239
7	66	2850
3	91	3896
3	31	799
1	1	6617
0	63	7004
0	10	1638
6	30	6368
3	48	4259
3	20	9887
5	55	7919
3	46	218
7	39	2088
0	94	1183
3	18	8917
1	14	6844
4	10	8315
4	89	6104
6	94	7821
8	43	9087
0	35	4198
3	7	6624
9	49	1255
8	32	1968
6	41	9219
0	74	3283
9	28	6315
8	85	3878
3	88	3893
6	19	3800
3	42	4575
6	24	8458
1	91	1531
8	57	4827
6	31	4840
2	21	1363
4	55	9257
7	69	2369
9	77	522
3	76	5751
6	92	6963
6	20	612
3	85	9995
0	95	4508
1	24	6417
2	42	7698
9	44	1818
7	20	9896
4	10	2471
1	48	711
3	64	3337
8	17	8668
4	75	702
6	16	5578
6	75	8314
0	91	2602
5	76	8150
8	43	8652
6	46	7209
7	30	4647
2	27	5765
7	36	1857
5	34	8984
8	49	1692
5	9	3062
3	2	213
8	37	5320
9	88	3581
2	40	9065
8	8	7564
8	77	7483
7	58	7671
9	15	7118
9	87	4349
3	30	9695
8	88	7110
8	71	1541
5	46	2871
3	4	1493
9	24	2286
8	75	3237
7	8	7923
9	35	2332
6	20	4431
3	10	145
3	65	6194
8	60	1799
9	12	3022
0	61	200
6	60	1410
4	85	6216
5	67	3810
5	22	9288
6	85	4517
2	46	5413
8	1	8129
8	48	3082
7	46	4389
6	16	6176
5	86	207
6	30	9444
3	86	6273
4	86	7304
3	90	4981
1	74	7822
7	53	976
3	58	407
2	95	7835
2	98	845
9	70	4457
2	17	4202
1	73	6993
4	11	3347
9	22	9759
2	50	5099
7	41	7722
3	89	7658
8	78	9996
8	29	8113
4	76	6895
3	78	1781
4	87	2522
1	52	2080
9	8	332
6	0	52
4	38	1803
4	24	5461
4	82	3628
7	2	715
1	32	3961
2	33	14
3	34	7218
8	72	6204
7	95	662
3	2	9785
7	40	1275
9	65	6595
6	61	1785
5	19	197
3	40	9337
8	69	1867
9	39	1244
5	79	2243
7	70	6278
7	76	2246
0	88	6532
8	66	966
9	51	6199
2	83	2808
1	44	4212
6	76	3754
3	82	5606
6	79	6989
2	25	5406
7	7	4717
7	51	4998
5	22	2289
6	62	7114
0	46	5609
9	60	4356
8	61	8661
4	55	7990
9	47	2671
4	80	4837
5	78	8430
0	6	1047
9	58	5381
0	17	6984
0	93	9668
4	29	7196
8	30	2303
2	35	5876
7	53	8691
5	68	6446
9	63	4064
7	58	3844
0	53	6737
7	18	7703
5	37	8483
8	26	483
4	50	9549
5	3	8011
0	58	4596
4	93	3655
1	25	6527
1	34	9541
9	60	8727
4	3	7480
0	47	5887
1	44	159
1	7	7892
7	86	2011
0	3	3281
7	26	3587
5	4	9609
3	84	200
2	12	1858
1	54	9616
2	59	6332
5	26	52
4	31	9235
5	39	5464
4	3	4752
1	5	9361
8	8	1590
2	55	7837
7	7	551
2	95	6678
4	32	4354
9	81	1798
2	87	872
7	37	642
0	32	149
4	20	5478
3	18	5653
8	22	2296
7	50	238
4	92	4992
3	47	232
8	54	2543
5	60	5900
8	92	9853
1	92	8464
7	9	9336
7	78	1393
0	49	8942
1	52	3301
1	98	9400
7	42	2870
1	31	4937
0	5	2314
0	15	4359
4	97	5336
1	10	9561
3	65	5371
5	84	6698
4	91	5976
4	69	8513
8	1	1693
9	14	3755
5	21	6434
3	51	2441
3	48	1661
6	20	3801
8	0	1983
7	90	6598
3	9	3581
2	47	7263
8	27	9814
1	74	8545
9	17	3555
8	64	7704
8	63	1266
7	25	7011
9	9	156
9	1	935
1	19	4996
5	4	9802
5	78	3154
8	69	1845
6	73	3564
3	10	2885
0	81	6655
6	19	4635
8	94	5917
3	74	4639
2	3	823
6	91	5018
0	97	8804
8	6	2402
2	24	8592
4	67	4167
6	49	638
2	56	6904
2	13	7180
6	4	62
9	22	5856
0	72	6195
2	79	810
5	5	8211
7	14	5292
0	30	4709
1	11	7873
8	83	3502
5	79	1099
3	43	6699
6	22	8713
6	63	7845
8	99	3456
6	73	9960
1	24	9176
7	41	3417
8	73	7641
7	13	9272
0	61	662
2	12	4866
8	16	6126
5	93	6428
3	1	3884
6	19	1958
7	80	3518
1	64	7984
3	25	7679
2	39	3143
7	48	6352
4	6	2317
1	86	4508
0	49	4551
2	67	6058
7	86	5390
2	47	4557
3	26	9388
2	62	7220
0	93	3630
1	29	8479
3	11	3706
3	37	455
4	54	2893
5	71	2228
2	73	4583
0	4	141
4	83	368
4	8	1045
6	81	5934
9	71	7666
7	14	7766
1	2	8695
1	84	9222
2	72	7315
9	75	2396
0	77	6438
7	23	5175
7	41	2631
7	20	4563
4	47	1829
8	9	9654
3	25	9957
6	86	2127
2	69	2899
6	71	6351
4	43	6405
8	24	3607
3	96	5748
5	80	1792
5	68	4323
8	64	1039
8	30	2374
8	48	6207
4	53	4915
5	83	9293
6	32	9824
0	56	1657
5	96	1484
6	29	4195
9	3	3799
3	48	9324
8	5	8606
1	91	8545
4	15	9015
2	39	1426
4	2	2227
8	33	7733
9	67	7711
7	26	446
4	41	6809
4	20	1317
1	22	2864
4	62	7367
2	81	3678
7	19	8599
7	57	4790
4	13	7206
2	50	819
2	35	9419
7	55	5340
7	47	2939
0	50	1227
5	63	2339
9	46	1950
6	63	6456
6	69	2045
4	18	2328
8	64	4378
1	65	1157
0	90	9677
1	49	1163
0	64	3880
6	49	3958
1	37	7450
7	3	6435
7	69	6369
8	72	3316
8	42	1452
7	27	8277
9	66	5808
2	89	6182
8	24	7615
2	86	4618
2	5	9584
2	27	6158
0	36	8765
4	2	7212
8	21	6513
0	53	5396
7	3	7925
3	31	7349
5	7	345
7	88	498
6	16	9904
7	3	8203
5	31	3161
1	64	9934
1	69	9230
5	0	1528
0	57	327
7	88	1926
7	33	7853
3	85	1350
2	90	699
5	53	4378
5	70	9128
4	57	8276
2	12	1727
6	93	6093
7	52	2850
5	10	8211
9	9	9444
9	67	3282
3	6	5016
5	0	9374
4	79	3698
1	90	6140
3	86	839
7	34	4386
4	5	2525
7	3	3977
1	43	9532
6	5	6840
6	10	4023
2	56	7114
0	16	6218
2	89	963
7	18	7510
3	80	7134
8	50	114
6	98	4558
3	57	2769
1	69	3720
4	27	3450
5	77	147
3	52	4646
8	66	5116
2	86	1454
9	69	9369
9	30	8901
8	16	3243
7	30	6717
4	19	2290
2	41	6548
8	83	428
1	42	9543
0	3	6421
4	24	825
6	95	2555
5	46	9065
4	85	5320
8	51	7379
6	86	6452
5	39	8157
1	76	8204
7	54	9638
9	62	2128
7	1	2797
4	19	8419
6	69	4399
5	7	9338
1	10	8630
8	43	5005
2	75	3742
7	93	1652
3	43	9073
2	93	2820
5	40	7862
6	51	1599
1	78	9216
6	28	6007
8	24	7847
6	83	1589
4	94	6814
9	9	5416
9	28	7017
1	14	3949
3	51	899
0	36	9374
5	30	215
7	83	3936
7	47	7053
6	24	6605
1	0	2268
6	63	2786
0	4	2610
6	54	507
1	99	2353
6	26	9911
0	70	7983
2	91	609
8	33	3060
3	5	9413
0	79	761
3	59	5659
0	54	5177
5	82	6115
8	48	2371
9	83	4425
8	59	8144
1	9	9235
3	65	6933
2	61	431
7	75	5868
5	22	4797
4	91	8111
0	49	141
1	76	1223
4	61	2005
9	53	6163
4	26	5346
5	14	9981
0	83	9741
0	80	2948
6	60	862
7	18	361
2	74	681
1	80	7390
5	78	83
0	19	5167
8	52	366
4	25	4447
6	30	9745
4	7	7996
7	16	1621
9	3	4280
7	35	7667
2	99	5575
2	0	7268
0	60	9153
6	64	4041
7	95	4876
4	86	4770
0	13	8738
4	4	6316
5	7	8751
2	58	3441
6	58	85
6	2	8474
2	94	2751
4	5	5364
9	43	1282
9	27	101
8	67	8978
0	97	4240
5	61	9576
4	27	7540
8	47	96
9	82	6757
3	63	6673
8	11	1047
4	65	9271
2	81	455
4	42	5721
1	7	3985
3	21	3682
6	41	9665
3	80	7976
9	89	1959
4	81	5861
6	54	9365
9	38	9232
5	37	2573
7	19	9095
9	42	2363
3	85	9958
6	32	528
3	50	2931
6	40	2010
2	87	470
3	19	6569
6	78	8142
0	98	1325
8	10	510
9	47	851
3	62	8942
6	8	591
4	14	4420
7	15	7969
4	32	3268
5	13	8981
2	93	1426
2	30	3936
4	89	5347
1	90	3871
5	99	3829
0	89	2649
9	13	5690
7	65	8779
8	97	9166
0	16	4308
8	28	2786
1	44	9987
7	20	996
9	84	2330
0	49	672
6	2	4561
2	65	7656
1	58	7748
2	31	4008
6	33	7304
1	50	6660
1	8	1651
